serialno,sample_geog,age,race,sex,AGEP,SEX,RAC1P
2013001266510,1,35 to 60,white,female,49,2,1
2013001273608,1,35 to 60,white,female,47,2,1
2013001291032,1,35 to 60,white,female,51,2,1
2013001293370,1,35 to 60,white,female,58,2,1
2013001297952,1,35 to 60,white,female,50,2,1
2013001300483,1,35 to 60,white,female,56,2,1
2013001314658,1,35 to 60,white,female,49,2,1
2013001318290,1,35 to 60,white,female,37,2,1
2013001319513,1,35 to 60,white,female,58,2,1
2013001329709,1,35 to 60,white,female,43,2,1
2013001345799,1,35 to 60,white,female,51,2,1
2013001347503,1,35 to 60,white,female,49,2,1
2013001350011,1,35 to 60,white,female,51,2,1
2013001350525,1,35 to 60,white,female,55,2,1
2013001353110,1,35 to 60,white,female,45,2,1
2013001355654,1,35 to 60,white,female,45,2,1
2013001357284,1,35 to 60,white,female,50,2,1
2013001362271,1,35 to 60,white,female,45,2,1
2013001368142,1,35 to 60,white,female,46,2,1
2013001370394,1,35 to 60,white,female,55,2,1
2013001371360,1,35 to 60,white,female,55,2,1
2013001371845,1,35 to 60,white,female,37,2,1
2013001376464,1,35 to 60,white,female,58,2,1
2013001380751,1,35 to 60,white,female,57,2,1
2013001382483,1,35 to 60,white,female,40,2,1
2013001389134,1,35 to 60,white,female,50,2,1
2013001393523,1,35 to 60,white,female,54,2,1
2013001397284,1,35 to 60,white,female,42,2,1
2013001410669,1,35 to 60,white,female,52,2,1
2013001414916,1,35 to 60,white,female,41,2,1
2013001416036,1,35 to 60,white,female,40,2,1
2013001419969,1,35 to 60,white,female,49,2,1
2013001432642,1,35 to 60,white,female,57,2,1
2013001443273,1,35 to 60,white,female,49,2,1
2013001459293,1,35 to 60,white,female,57,2,1
2013001464373,1,35 to 60,white,female,52,2,1
2013001466874,1,35 to 60,white,female,50,2,1
2013001472995,1,35 to 60,white,female,59,2,1
2013001476457,1,35 to 60,white,female,37,2,1
2013001487546,1,35 to 60,white,female,51,2,1
2013001489482,1,35 to 60,white,female,52,2,1
2009000012052,1,35 to 60,white,female,47,2,1
2009000016069,1,35 to 60,white,female,49,2,1
2009000022898,1,35 to 60,white,female,60,2,1
2009000029795,1,35 to 60,white,female,45,2,1
2009000032439,1,35 to 60,white,female,51,2,1
2009000033112,1,35 to 60,white,female,51,2,1
2009000035820,1,35 to 60,white,female,44,2,1
2009000039996,1,35 to 60,white,female,54,2,1
2009000043520,1,35 to 60,white,female,56,2,1
2009000051498,1,35 to 60,white,female,55,2,1
2009000051509,1,35 to 60,white,female,47,2,1
2009000052948,1,35 to 60,white,female,56,2,1
2009000054297,1,35 to 60,white,female,50,2,1
2009000068737,1,35 to 60,white,female,55,2,1
2009000072615,1,35 to 60,white,female,58,2,1
2009000074729,1,35 to 60,white,female,36,2,1
2009000078843,1,35 to 60,white,female,45,2,1
2009000088407,1,35 to 60,white,female,52,2,1
2009000090478,1,35 to 60,white,female,42,2,1
2009000094113,1,35 to 60,white,female,43,2,1
2009000103543,1,35 to 60,white,female,60,2,1
2009000105265,1,35 to 60,white,female,39,2,1
2009000106453,1,35 to 60,white,female,43,2,1
2009000106969,1,35 to 60,white,female,44,2,1
2009000111349,1,35 to 60,white,female,58,2,1
2009000129435,1,35 to 60,white,female,46,2,1
2009000134448,1,35 to 60,white,female,44,2,1
2009000144447,1,35 to 60,white,female,43,2,1
2009000149763,1,35 to 60,white,female,39,2,1
2009000149980,1,35 to 60,white,female,36,2,1
2009000153013,1,35 to 60,white,female,58,2,1
2009000153013,1,35 to 60,white,female,44,2,1
2009000169375,1,35 to 60,white,female,57,2,1
2009000179266,1,35 to 60,white,female,46,2,1
2009000184301,1,35 to 60,white,female,38,2,1
2009000192380,1,35 to 60,white,female,36,2,1
2009000192781,1,35 to 60,white,female,60,2,1
2009000194890,1,35 to 60,white,female,47,2,1
2009000195029,1,35 to 60,white,female,47,2,1
2009000195437,1,35 to 60,white,female,46,2,1
2009000196667,1,35 to 60,white,female,54,2,1
2009000199756,1,35 to 60,white,female,44,2,1
2009000205833,1,35 to 60,white,female,52,2,1
2009000210486,1,35 to 60,white,female,43,2,1
2009000211069,1,35 to 60,white,female,57,2,1
2009000229631,1,35 to 60,white,female,51,2,1
2009000234127,1,35 to 60,white,female,37,2,1
2009000237570,1,35 to 60,white,female,48,2,1
2009000238360,1,35 to 60,white,female,39,2,1
2009000243783,1,35 to 60,white,female,41,2,1
2009000247667,1,35 to 60,white,female,38,2,1
2009000252356,1,35 to 60,white,female,45,2,1
2009000260375,1,35 to 60,white,female,40,2,1
2009000261052,1,35 to 60,white,female,44,2,1
2009000276738,1,35 to 60,white,female,48,2,1
2009000280020,1,35 to 60,white,female,50,2,1
2009000284487,1,35 to 60,white,female,54,2,1
2009000288990,1,35 to 60,white,female,60,2,1
2009000289035,1,35 to 60,white,female,60,2,1
2009000298069,1,35 to 60,white,female,51,2,1
2009000300444,1,35 to 60,white,female,59,2,1
2009000301607,1,35 to 60,white,female,38,2,1
2009000305891,1,35 to 60,white,female,45,2,1
2009000312653,1,35 to 60,white,female,51,2,1
2009000320149,1,35 to 60,white,female,39,2,1
2009000324936,1,35 to 60,white,female,50,2,1
2009000331931,1,35 to 60,white,female,59,2,1
2009000334030,1,35 to 60,white,female,51,2,1
2009000336734,1,35 to 60,white,female,47,2,1
2009000336798,1,35 to 60,white,female,45,2,1
2009000336969,1,35 to 60,white,female,45,2,1
2009000340682,1,35 to 60,white,female,41,2,1
2009000350651,1,35 to 60,white,female,58,2,1
2009000351167,1,35 to 60,white,female,42,2,1
2009000359195,1,35 to 60,white,female,41,2,1
2009000362862,1,35 to 60,white,female,42,2,1
2009000367491,1,35 to 60,white,female,58,2,1
2009000370524,1,35 to 60,white,female,53,2,1
2009000396588,1,35 to 60,white,female,53,2,1
2009000397594,1,35 to 60,white,female,56,2,1
2009000397897,1,35 to 60,white,female,55,2,1
2009000400409,1,35 to 60,white,female,56,2,1
2009000405820,1,35 to 60,white,female,60,2,1
2009000407197,1,35 to 60,white,female,43,2,1
2009000441796,1,35 to 60,white,female,53,2,1
2009000447949,1,35 to 60,white,female,60,2,1
2009000448088,1,35 to 60,white,female,40,2,1
2009000453303,1,35 to 60,white,female,42,2,1
2009000454013,1,35 to 60,white,female,42,2,1
2009000457663,1,35 to 60,white,female,39,2,1
2009000463569,1,35 to 60,white,female,53,2,1
2009000463971,1,35 to 60,white,female,39,2,1
2009000470315,1,35 to 60,white,female,47,2,1
2009000472721,1,35 to 60,white,female,57,2,1
2009000476256,1,35 to 60,white,female,59,2,1
2009000479845,1,35 to 60,white,female,59,2,1
2009000480764,1,35 to 60,white,female,60,2,1
2009000482234,1,35 to 60,white,female,37,2,1
2009000486697,1,35 to 60,white,female,37,2,1
2009000492435,1,35 to 60,white,female,56,2,1
2009000497063,1,35 to 60,white,female,46,2,1
2009000498663,1,35 to 60,white,female,53,2,1
2009000498864,1,35 to 60,white,female,42,2,1
2009000502457,1,35 to 60,white,female,57,2,1
2009000503967,1,35 to 60,white,female,59,2,1
2009000509949,1,35 to 60,white,female,53,2,1
2009000512259,1,35 to 60,white,female,43,2,1
2009000515034,1,35 to 60,white,female,53,2,1
2009000522952,1,35 to 60,white,female,37,2,1
2009000524722,1,35 to 60,white,female,39,2,1
2009000524948,1,35 to 60,white,female,50,2,1
2009000526353,1,35 to 60,white,female,37,2,1
2009000526353,1,35 to 60,white,female,39,2,1
2009000527417,1,35 to 60,white,female,60,2,1
2009000530691,1,35 to 60,white,female,36,2,1
2009000532411,1,35 to 60,white,female,59,2,1
2009000532630,1,35 to 60,white,female,51,2,1
2009000532826,1,35 to 60,white,female,42,2,1
2009000535949,1,35 to 60,white,female,50,2,1
2009000540347,1,35 to 60,white,female,41,2,1
2009000544368,1,35 to 60,white,female,39,2,1
2009000545628,1,35 to 60,white,female,43,2,1
2009000547294,1,35 to 60,white,female,55,2,1
2009000550396,1,35 to 60,white,female,57,2,1
2009000553460,1,35 to 60,white,female,56,2,1
2009000557610,1,35 to 60,white,female,44,2,1
2009000569558,1,35 to 60,white,female,39,2,1
2009000571326,1,35 to 60,white,female,54,2,1
2009000574255,1,35 to 60,white,female,60,2,1
2009000600112,1,35 to 60,white,female,50,2,1
2009000616207,1,35 to 60,white,female,50,2,1
2009000621657,1,35 to 60,white,female,42,2,1
2009000635494,1,35 to 60,white,female,51,2,1
2009000636981,1,35 to 60,white,female,49,2,1
2009000640859,1,35 to 60,white,female,47,2,1
2009000648758,1,35 to 60,white,female,48,2,1
2009000650405,1,35 to 60,white,female,45,2,1
2009000653877,1,35 to 60,white,female,49,2,1
2009000687183,1,35 to 60,white,female,53,2,1
2009000692564,1,35 to 60,white,female,50,2,1
2009000701287,1,35 to 60,white,female,54,2,1
2009000708573,1,35 to 60,white,female,40,2,1
2009000710310,1,35 to 60,white,female,41,2,1
2009000711306,1,35 to 60,white,female,50,2,1
2009000715880,1,35 to 60,white,female,47,2,1
2009000717564,1,35 to 60,white,female,45,2,1
2009000726872,1,35 to 60,white,female,47,2,1
2009000728790,1,35 to 60,white,female,47,2,1
2009000733311,1,35 to 60,white,female,41,2,1
2009000734176,1,35 to 60,white,female,50,2,1
2009000738206,1,35 to 60,white,female,39,2,1
2009000738358,1,35 to 60,white,female,60,2,1
2009000739566,1,35 to 60,white,female,36,2,1
2009000742635,1,35 to 60,white,female,51,2,1
2009000744250,1,35 to 60,white,female,59,2,1
2009000749650,1,35 to 60,white,female,52,2,1
2009000749857,1,35 to 60,white,female,55,2,1
2009000761703,1,35 to 60,white,female,53,2,1
2009000764801,1,35 to 60,white,female,48,2,1
2009000773302,1,35 to 60,white,female,43,2,1
2009000773723,1,35 to 60,white,female,43,2,1
2009000774161,1,35 to 60,white,female,59,2,1
2009000775010,1,35 to 60,white,female,49,2,1
2009000777793,1,35 to 60,white,female,52,2,1
2009000779358,1,35 to 60,white,female,43,2,1
2009000782113,1,35 to 60,white,female,55,2,1
2009000785604,1,35 to 60,white,female,57,2,1
2009000790118,1,35 to 60,white,female,54,2,1
2009000794436,1,35 to 60,white,female,48,2,1
2009000802039,1,35 to 60,white,female,46,2,1
2009000815011,1,35 to 60,white,female,42,2,1
2009000817505,1,35 to 60,white,female,55,2,1
2009000821684,1,35 to 60,white,female,47,2,1
2009000822264,1,35 to 60,white,female,42,2,1
2009000827440,1,35 to 60,white,female,37,2,1
2009000831145,1,35 to 60,white,female,40,2,1
2009000837154,1,35 to 60,white,female,59,2,1
2009000841647,1,35 to 60,white,female,47,2,1
2009000847250,1,35 to 60,white,female,50,2,1
2009000851734,1,35 to 60,white,female,46,2,1
2009000851957,1,35 to 60,white,female,41,2,1
2009000854118,1,35 to 60,white,female,59,2,1
2009000861459,1,35 to 60,white,female,55,2,1
2009000867824,1,35 to 60,white,female,44,2,1
2009000871319,1,35 to 60,white,female,47,2,1
2009000873490,1,35 to 60,white,female,45,2,1
2009000878204,1,35 to 60,white,female,46,2,1
2009000879670,1,35 to 60,white,female,56,2,1
2009000883961,1,35 to 60,white,female,48,2,1
2009000892364,1,35 to 60,white,female,42,2,1
2009000902331,1,35 to 60,white,female,48,2,1
2009000926316,1,35 to 60,white,female,60,2,1
2009000930256,1,35 to 60,white,female,50,2,1
2009000938061,1,35 to 60,white,female,57,2,1
2009000941164,1,35 to 60,white,female,43,2,1
2009000953553,1,35 to 60,white,female,38,2,1
2009000955170,1,35 to 60,white,female,40,2,1
2009000977309,1,35 to 60,white,female,54,2,1
2009000989008,1,35 to 60,white,female,46,2,1
2009000996596,1,35 to 60,white,female,60,2,1
2009001000669,1,35 to 60,white,female,42,2,1
2009001001184,1,35 to 60,white,female,39,2,1
2009001002015,1,35 to 60,white,female,46,2,1
2009001008269,1,35 to 60,white,female,40,2,1
2009001008572,1,35 to 60,white,female,40,2,1
2009001010407,1,35 to 60,white,female,37,2,1
2009001019133,1,35 to 60,white,female,38,2,1
2009001021749,1,35 to 60,white,female,37,2,1
2009001031397,1,35 to 60,white,female,53,2,1
2009001035772,1,35 to 60,white,female,52,2,1
2009001059800,1,35 to 60,white,female,41,2,1
2009001064281,1,35 to 60,white,female,58,2,1
2009001067466,1,35 to 60,white,female,59,2,1
2009001072207,1,35 to 60,white,female,60,2,1
2009001075659,1,35 to 60,white,female,41,2,1
2009001080682,1,35 to 60,white,female,49,2,1
2009001083832,1,35 to 60,white,female,39,2,1
2009001086453,1,35 to 60,white,female,40,2,1
2009001091969,1,35 to 60,white,female,45,2,1
2009001105467,1,35 to 60,white,female,43,2,1
2009001114027,1,35 to 60,white,female,60,2,1
2009001117538,1,35 to 60,white,female,50,2,1
2009001119524,1,35 to 60,white,female,41,2,1
2009001123756,1,35 to 60,white,female,53,2,1
2009001132424,1,35 to 60,white,female,40,2,1
2009001141123,1,35 to 60,white,female,45,2,1
2009001146128,1,35 to 60,white,female,51,2,1
2009001148574,1,35 to 60,white,female,48,2,1
2009001149302,1,35 to 60,white,female,48,2,1
2009001149579,1,35 to 60,white,female,44,2,1
2009001157164,1,35 to 60,white,female,59,2,1
2009001161206,1,35 to 60,white,female,37,2,1
2009001164672,1,35 to 60,white,female,60,2,1
2009001167984,1,35 to 60,white,female,49,2,1
2009001169522,1,35 to 60,white,female,37,2,1
2009001169669,1,35 to 60,white,female,51,2,1
2009001171251,1,35 to 60,white,female,44,2,1
2009001175925,1,35 to 60,white,female,55,2,1
2009001191974,1,35 to 60,white,female,51,2,1
2009001197458,1,35 to 60,white,female,56,2,1
2009001201672,1,35 to 60,white,female,46,2,1
2009001201758,1,35 to 60,white,female,58,2,1
2009001211544,1,35 to 60,white,female,51,2,1
2009001217274,1,35 to 60,white,female,58,2,1
2009001218479,1,35 to 60,white,female,49,2,1
2009001222848,1,35 to 60,white,female,36,2,1
2009001235310,1,35 to 60,white,female,58,2,1
2009001235310,1,35 to 60,white,female,49,2,1
2009001243119,1,35 to 60,white,female,40,2,1
2009001256484,1,35 to 60,white,female,53,2,1
2009001261055,1,35 to 60,white,female,57,2,1
2009001263864,1,35 to 60,white,female,44,2,1
2009001267301,1,35 to 60,white,female,45,2,1
2009001268220,1,35 to 60,white,female,36,2,1
2009001276329,1,35 to 60,white,female,59,2,1
2009001283396,1,35 to 60,white,female,46,2,1
2009001290157,1,35 to 60,white,female,60,2,1
2009001293868,1,35 to 60,white,female,44,2,1
2009001302709,1,35 to 60,white,female,60,2,1
2009001307293,1,35 to 60,white,female,54,2,1
2009001308515,1,35 to 60,white,female,55,2,1
2009001308530,1,35 to 60,white,female,59,2,1
2009001309232,1,35 to 60,white,female,54,2,1
2009001310826,1,35 to 60,white,female,39,2,1
2009001318668,1,35 to 60,white,female,57,2,1
2009001323292,1,35 to 60,white,female,49,2,1
2009001323818,1,35 to 60,white,female,41,2,1
2009001326559,1,35 to 60,white,female,58,2,1
2009001336231,1,35 to 60,white,female,53,2,1
2009001338744,1,35 to 60,white,female,45,2,1
2009001340223,1,35 to 60,white,female,53,2,1
2009001343854,1,35 to 60,white,female,58,2,1
2009001348482,1,35 to 60,white,female,52,2,1
2009001357036,1,35 to 60,white,female,54,2,1
2009001357048,1,35 to 60,white,female,57,2,1
2009001357755,1,35 to 60,white,female,47,2,1
2009001359100,1,35 to 60,white,female,52,2,1
2009001372865,1,35 to 60,white,female,58,2,1
2009001374749,1,35 to 60,white,female,53,2,1
2009001378841,1,35 to 60,white,female,47,2,1
2009001379111,1,35 to 60,white,female,59,2,1
2009001383055,1,35 to 60,white,female,55,2,1
2009001384173,1,35 to 60,white,female,54,2,1
2009001392634,1,35 to 60,white,female,46,2,1
2009001394216,1,35 to 60,white,female,44,2,1
2009001396971,1,35 to 60,white,female,36,2,1
2010000001767,1,35 to 60,white,female,37,2,1
2010000003633,1,35 to 60,white,female,55,2,1
2010000007056,1,35 to 60,white,female,51,2,1
2010000008674,1,35 to 60,white,female,58,2,1
2010000010632,1,35 to 60,white,female,58,2,1
2010000011828,1,35 to 60,white,female,47,2,1
2010000014769,1,35 to 60,white,female,36,2,1
2010000020362,1,35 to 60,white,female,50,2,1
2010000020926,1,35 to 60,white,female,51,2,1
2010000027881,1,35 to 60,white,female,53,2,1
2010000030668,1,35 to 60,white,female,41,2,1
2010000041403,1,35 to 60,white,female,47,2,1
2010000042638,1,35 to 60,white,female,52,2,1
2010000047773,1,35 to 60,white,female,46,2,1
2010000049705,1,35 to 60,white,female,39,2,1
2010000054705,1,35 to 60,white,female,53,2,1
2010000066812,1,35 to 60,white,female,39,2,1
2010000068740,1,35 to 60,white,female,49,2,1
2010000079585,1,35 to 60,white,female,36,2,1
2010000086644,1,35 to 60,white,female,60,2,1
2010000089855,1,35 to 60,white,female,46,2,1
2010000100397,1,35 to 60,white,female,48,2,1
2010000102613,1,35 to 60,white,female,49,2,1
2010000106199,1,35 to 60,white,female,45,2,1
2010000107152,1,35 to 60,white,female,38,2,1
2010000110023,1,35 to 60,white,female,49,2,1
2010000115969,1,35 to 60,white,female,43,2,1
2010000117737,1,35 to 60,white,female,44,2,1
2010000129825,1,35 to 60,white,female,60,2,1
2010000136404,1,35 to 60,white,female,52,2,1
2010000136404,1,35 to 60,white,female,57,2,1
2010000136520,1,35 to 60,white,female,36,2,1
2010000141368,1,35 to 60,white,female,40,2,1
2010000142359,1,35 to 60,white,female,52,2,1
2010000144983,1,35 to 60,white,female,56,2,1
2010000154176,1,35 to 60,white,female,55,2,1
2010000164863,1,35 to 60,white,female,56,2,1
2010000165670,1,35 to 60,white,female,52,2,1
2010000172448,1,35 to 60,white,female,40,2,1
2010000185423,1,35 to 60,white,female,56,2,1
2010000185619,1,35 to 60,white,female,60,2,1
2010000190785,1,35 to 60,white,female,48,2,1
2010000198717,1,35 to 60,white,female,53,2,1
2010000200277,1,35 to 60,white,female,51,2,1
2010000211978,1,35 to 60,white,female,58,2,1
2010000217083,1,35 to 60,white,female,58,2,1
2010000218109,1,35 to 60,white,female,42,2,1
2010000231198,1,35 to 60,white,female,51,2,1
2010000233377,1,35 to 60,white,female,56,2,1
2010000235728,1,35 to 60,white,female,54,2,1
2010000238279,1,35 to 60,white,female,60,2,1
2010000238288,1,35 to 60,white,female,42,2,1
2010000259827,1,35 to 60,white,female,43,2,1
2010000279818,1,35 to 60,white,female,49,2,1
2010000291492,1,35 to 60,white,female,49,2,1
2010000295281,1,35 to 60,white,female,55,2,1
2010000307275,1,35 to 60,white,female,45,2,1
2010000309504,1,35 to 60,white,female,54,2,1
2010000312358,1,35 to 60,white,female,51,2,1
2010000314689,1,35 to 60,white,female,52,2,1
2010000319019,1,35 to 60,white,female,44,2,1
2010000333158,1,35 to 60,white,female,51,2,1
2010000334080,1,35 to 60,white,female,60,2,1
2010000339067,1,35 to 60,white,female,37,2,1
2010000339518,1,35 to 60,white,female,47,2,1
2010000360133,1,35 to 60,white,female,50,2,1
2010000367159,1,35 to 60,white,female,37,2,1
2010000374468,1,35 to 60,white,female,53,2,1
2010000383428,1,35 to 60,white,female,46,2,1
2010000388006,1,35 to 60,white,female,39,2,1
2010000392794,1,35 to 60,white,female,47,2,1
2010000396358,1,35 to 60,white,female,56,2,1
2010000400668,1,35 to 60,white,female,51,2,1
2010000401837,1,35 to 60,white,female,40,2,1
2010000415103,1,35 to 60,white,female,58,2,1
2010000416294,1,35 to 60,white,female,36,2,1
2010000420625,1,35 to 60,white,female,46,2,1
2010000422158,1,35 to 60,white,female,59,2,1
2010000440154,1,35 to 60,white,female,57,2,1
2010000440612,1,35 to 60,white,female,56,2,1
